Date,CODE,Close
11/4/2020,KPLC-P7,6
11/4/2020,KPLC,1.7
11/4/2020,TOTL,24.8
11/4/2020,UMME,7.2
11/4/2020,BRIT,7.32
11/4/2020,CIC,2.19
11/4/2020,JUB,269
11/4/2020,KNRE,2.2
11/4/2020,LBTY,7.5
11/4/2020,SLAM,12.5
11/4/2020,CTUM,17.9
11/4/2020,HAFR,0.41
11/4/2020,OCH,2.14
11/4/2020,TCL,1.5
11/4/2020,NSE,7.4
11/4/2020,BOC,56.5
11/4/2020,BAT,345
11/4/2020,CARB,8.2
11/4/2020,EABL,150.5
11/4/2020,FTGH,1.4
11/4/2020,ORCH,11.05
11/4/2020,UNGA,30.05
11/4/2020,SCOM,31.15
11/4/2020,FAHR,5.36
11/4/2020,^FNK15,165.13
11/4/2020,^FNK25,182.37
11/4/2020,^NASI,140.19
11/5/2020,EGAD,13.25
11/5/2020,KUKZ,370.75
11/5/2020,KAPC,80
11/5/2020,LIMT,360
11/5/2020,SASN,18
11/5/2020,WTK,130
11/5/2020,CGEN,22.5
11/5/2020,ABSA,9.38
11/5/2020,BKG,12.55
11/5/2020,COOP,11.5
11/5/2020,DTK,61
11/5/2020,EQTY,34.65
11/5/2020,HFCK,3.69
11/5/2020,IMH,43.2
11/5/2020,KCB,35.4
11/5/2020,NBK,4.12
11/5/2020,NCBA,22
11/5/2020,SBIC,75.5
11/5/2020,SCBK,158
11/5/2020,DCON,0.45
11/5/2020,EVRD,0.99
11/5/2020,XPRS,3.6
11/5/2020,KQ,3.83
11/5/2020,LKL,4.53
11/5/2020,NBV,0.71
11/5/2020,NMG,15.45
11/5/2020,SMER,3.09
11/5/2020,SGL,25.3
11/5/2020,TPSE,14.95
11/5/2020,UCHM,0.28
11/5/2020,SCAN,6.34
11/5/2020,ARM,5.55
11/5/2020,BAMB,24.95
11/5/2020,CRWN,38
11/5/2020,CABL,1.39
11/5/2020,PORT,16
11/5/2020,KEGN,4.82
11/5/2020,KPLC-P4,5
11/5/2020,KPLC-P7,6
11/5/2020,KPLC,1.74
11/5/2020,TOTL,24.8
11/5/2020,UMME,7.2
11/5/2020,BRIT,7.48
11/5/2020,CIC,2.15
11/5/2020,JUB,268.5
11/5/2020,KNRE,2.18
11/5/2020,LBTY,7.82
11/5/2020,SLAM,12.75
11/5/2020,CTUM,17.95
11/5/2020,HAFR,0.42
11/5/2020,OCH,2.14
11/5/2020,TCL,1.6
11/5/2020,NSE,8
11/5/2020,BOC,56.5
11/5/2020,BAT,350
11/5/2020,CARB,8.7
11/5/2020,EABL,150.25
11/5/2020,FTGH,1.44
11/5/2020,ORCH,11.05
11/5/2020,UNGA,30.05
11/5/2020,SCOM,31.25
11/5/2020,FAHR,5.34
11/5/2020,^FNK15,167.08
11/5/2020,^FNK25,183.96
11/5/2020,^NASI,140.9
11/6/2020,EGAD,13.25
11/6/2020,KUKZ,372.5
11/6/2020,KAPC,80
11/6/2020,LIMT,360
11/6/2020,SASN,18.2
11/6/2020,WTK,132.5
11/6/2020,CGEN,22.5
11/6/2020,ABSA,9.5
11/6/2020,BKG,12.55
11/6/2020,COOP,11.6
11/6/2020,DTK,61
11/6/2020,EQTY,35
11/6/2020,HFCK,3.69
11/6/2020,IMH,43.2
11/6/2020,KCB,35.6
11/6/2020,NBK,4.12
11/6/2020,NCBA,21.95
11/6/2020,SBIC,80
11/6/2020,SCBK,157
11/6/2020,DCON,0.45
11/6/2020,EVRD,0.9
11/6/2020,XPRS,3.91
11/6/2020,KQ,3.83
11/6/2020,LKL,4.5
11/6/2020,NBV,0.71
11/6/2020,NMG,15.15
11/6/2020,SMER,3.09
11/6/2020,SGL,25.3
11/6/2020,TPSE,14.95
11/6/2020,UCHM,0.3
11/6/2020,SCAN,6.4
11/6/2020,ARM,5.55
11/6/2020,BAMB,24.7
11/6/2020,CRWN,38
11/6/2020,CABL,1.4
11/6/2020,PORT,16
11/6/2020,KEGN,4.82
11/6/2020,KPLC-P4,5
11/6/2020,KPLC-P7,6
11/6/2020,KPLC,1.78
11/6/2020,TOTL,24.7
11/6/2020,UMME,7.18
11/6/2020,BRIT,7.5
11/6/2020,CIC,2.18
11/6/2020,JUB,269
11/6/2020,KNRE,2.02
11/6/2020,LBTY,7.5
11/6/2020,SLAM,12.75
11/6/2020,CTUM,18
11/6/2020,HAFR,0.41
11/6/2020,OCH,2.2
11/6/2020,TCL,1.6
11/6/2020,NSE,7.76
11/6/2020,BOC,56.5
11/6/2020,BAT,350
11/6/2020,CARB,8.96
11/6/2020,EABL,150.75
11/6/2020,FTGH,1.39
11/6/2020,ORCH,11.05
11/6/2020,UNGA,30.05
11/6/2020,SCOM,31.3
11/6/2020,FAHR,5.5
11/6/2020,^FNK15,167.88
11/6/2020,^FNK25,184.52
11/6/2020,^NASI,141.32
11/9/2020,EGAD,14
11/9/2020,KUKZ,365
11/9/2020,KAPC,80
11/9/2020,LIMT,360
11/9/2020,SASN,18.2
11/9/2020,WTK,130
11/9/2020,CGEN,22.5
11/9/2020,ABSA,9.56
11/9/2020,BKG,12.55
11/9/2020,COOP,11.4
11/9/2020,DTK,61.5
11/9/2020,EQTY,34.4
11/9/2020,HFCK,3.71
11/9/2020,IMH,43.2
11/9/2020,KCB,36.4
11/9/2020,NBK,4.12
11/9/2020,NCBA,22.1
11/9/2020,SBIC,81
11/9/2020,SCBK,156.25
11/9/2020,DCON,0.45
11/9/2020,EVRD,0.95
11/9/2020,XPRS,3.91
11/9/2020,KQ,3.83
11/9/2020,LKL,4.52
11/9/2020,NBV,0.71
11/9/2020,NMG,15.35
11/9/2020,SMER,3.39
11/9/2020,SGL,25.3
11/9/2020,TPSE,14.95
11/9/2020,UCHM,0.29
11/9/2020,SCAN,6.4
11/9/2020,ARM,5.55
11/9/2020,BAMB,24.65
11/9/2020,CRWN,38
11/9/2020,CABL,1.53
11/9/2020,PORT,16
11/9/2020,KEGN,4.72
11/9/2020,KPLC-P4,5
11/9/2020,KPLC-P7,6
11/9/2020,KPLC,1.71
11/9/2020,TOTL,24.7
11/9/2020,UMME,7
11/9/2020,BRIT,7.3
11/9/2020,CIC,2.17
11/9/2020,JUB,269
11/9/2020,KNRE,2.02
11/9/2020,LBTY,7.5
11/9/2020,SLAM,13.65
11/9/2020,CTUM,17.95
11/9/2020,HAFR,0.41
11/9/2020,OCH,2.2
11/9/2020,TCL,1.58
11/9/2020,NSE,8.18
11/9/2020,BOC,56.5
11/9/2020,BAT,336
11/9/2020,CARB,9.18
11/9/2020,EABL,151.5
11/9/2020,FTGH,1.35
11/9/2020,ORCH,11.05
11/9/2020,UNGA,30.05
11/9/2020,SCOM,30.75
11/9/2020,FAHR,5.36
11/9/2020,^FNK15,167.34
11/9/2020,^FNK25,183.1
11/9/2020,^NASI,139.75
11/10/2020,EGAD,13.25
11/10/2020,KUKZ,365
11/10/2020,KAPC,80
11/10/2020,LIMT,360
11/10/2020,SASN,18.2
11/10/2020,WTK,130
11/10/2020,CGEN,23
11/10/2020,ABSA,9.6
11/10/2020,BKG,12.55
11/10/2020,COOP,11.35
11/10/2020,DTK,61.5
11/10/2020,EQTY,35
11/10/2020,HFCK,3.65
11/10/2020,IMH,43.2
11/10/2020,KCB,37
11/10/2020,NBK,4.12
11/10/2020,NCBA,22.5
11/10/2020,SBIC,80
11/10/2020,SCBK,157
11/10/2020,DCON,0.45
11/10/2020,EVRD,0.91
11/10/2020,XPRS,3.91
11/10/2020,KQ,3.83
11/10/2020,LKL,4.51
11/10/2020,NBV,0.71
11/10/2020,NMG,14.5
11/10/2020,SMER,3.4
11/10/2020,SGL,25.3
11/10/2020,TPSE,14.95
11/10/2020,UCHM,0.3
11/10/2020,SCAN,6.36
11/10/2020,ARM,5.55
11/10/2020,BAMB,24
11/10/2020,CRWN,38
11/10/2020,CABL,1.39
11/10/2020,PORT,16
11/10/2020,KEGN,4.72
11/10/2020,KPLC-P4,5
11/10/2020,KPLC-P7,6
11/10/2020,KPLC,1.69
11/10/2020,TOTL,24.7
11/10/2020,UMME,7.18
11/10/2020,BRIT,7.5
11/10/2020,CIC,2.17
11/10/2020,JUB,269.5
11/10/2020,KNRE,2.18
11/10/2020,LBTY,7.5
11/10/2020,SLAM,13.65
11/10/2020,CTUM,17.65
11/10/2020,HAFR,0.43
11/10/2020,OCH,2.2
11/10/2020,TCL,1.56
11/10/2020,NSE,7.82
11/10/2020,BOC,56.5
11/10/2020,BAT,350
11/10/2020,CARB,9.18
11/10/2020,EABL,155.75
11/10/2020,FTGH,1.38
11/10/2020,ORCH,11.05
11/10/2020,UNGA,30.05
11/10/2020,SCOM,30.95
11/10/2020,FAHR,5.34
11/10/2020,^FNK15,169.53
11/10/2020,^FNK25,185.09
11/10/2020,^NASI,140.91
11/11/2020,EGAD,13.25
11/11/2020,KUKZ,368.5
11/11/2020,KAPC,80
11/11/2020,LIMT,360
11/11/2020,SASN,18
11/11/2020,WTK,130
11/11/2020,CGEN,22
11/11/2020,ABSA,9.76
11/11/2020,BKG,12.6
11/11/2020,COOP,11.4
11/11/2020,DTK,61.75
11/11/2020,EQTY,35.95
11/11/2020,HFCK,3.6
11/11/2020,IMH,43.2
11/11/2020,KCB,37.9
11/11/2020,NBK,4.12
11/11/2020,NCBA,22.25
11/11/2020,SBIC,80
11/11/2020,SCBK,157.5
11/11/2020,DCON,0.45
11/11/2020,EVRD,0.95
11/11/2020,XPRS,3.91
11/11/2020,KQ,3.83
11/11/2020,LKL,4.57
11/11/2020,NBV,0.71
11/11/2020,NMG,15.2
11/11/2020,SMER,3.4
11/11/2020,SGL,25.3
11/11/2020,TPSE,15.05
11/11/2020,UCHM,0.28
11/11/2020,SCAN,6.3
11/11/2020,ARM,5.55
11/11/2020,BAMB,24.05
11/11/2020,CRWN,38
11/11/2020,CABL,1.38
11/11/2020,PORT,15.9
11/11/2020,KEGN,4.7
11/11/2020,KPLC-P4,5
11/11/2020,KPLC-P7,6
11/11/2020,KPLC,1.66
11/11/2020,TOTL,22.85
11/11/2020,UMME,7.18
11/11/2020,BRIT,7.9
11/11/2020,CIC,2.15
11/11/2020,JUB,266.5
11/11/2020,KNRE,2.19
11/11/2020,LBTY,7.2
11/11/2020,SLAM,13.15
11/11/2020,CTUM,17.55
11/11/2020,HAFR,0.42
11/11/2020,OCH,2.2
11/11/2020,TCL,1.56
11/11/2020,NSE,7.82
11/11/2020,BOC,60
11/11/2020,BAT,364
11/11/2020,CARB,8.86
11/11/2020,EABL,163.5
11/11/2020,FTGH,1.33
11/11/2020,ORCH,11.05
11/11/2020,UNGA,30.05
11/11/2020,SCOM,31.8
11/11/2020,FAHR,5.34
11/11/2020,^FNK15,173.61
11/11/2020,^FNK25,189.65
11/11/2020,^NASI,144.1
11/12/2020,EGAD,13.25
11/12/2020,KUKZ,365
11/12/2020,KAPC,79.5
11/12/2020,LIMT,360
11/12/2020,SASN,18
11/12/2020,WTK,130
11/12/2020,CGEN,22
11/12/2020,ABSA,9.86
11/12/2020,BKG,12.6
11/12/2020,COOP,11.4
11/12/2020,DTK,61.5
11/12/2020,EQTY,36
11/12/2020,HFCK,3.49
11/12/2020,IMH,43.7
11/12/2020,KCB,37.4
11/12/2020,NBK,4.12
11/12/2020,NCBA,22.55
11/12/2020,SBIC,80
11/12/2020,SCBK,148
11/12/2020,DCON,0.45
11/12/2020,EVRD,0.94
11/12/2020,XPRS,3.91
11/12/2020,KQ,3.83
11/12/2020,LKL,4.5
11/12/2020,NBV,0.71
11/12/2020,NMG,15.75
11/12/2020,SMER,3.5
11/12/2020,SGL,25.3
11/12/2020,TPSE,14.4
11/12/2020,UCHM,0.3
11/12/2020,SCAN,6.34
11/12/2020,ARM,5.55
11/12/2020,BAMB,24.7
11/12/2020,CRWN,38
11/12/2020,CABL,1.38
11/12/2020,PORT,14.4
11/12/2020,KEGN,4.61
11/12/2020,KPLC-P4,5
11/12/2020,KPLC-P7,6
11/12/2020,KPLC,1.66
11/12/2020,TOTL,22.5
11/12/2020,UMME,7
11/12/2020,BRIT,7.72
11/12/2020,CIC,2.11
11/12/2020,JUB,270
11/12/2020,KNRE,2.01
11/12/2020,LBTY,7.22
11/12/2020,SLAM,12
11/12/2020,CTUM,17.6
11/12/2020,HAFR,0.42
11/12/2020,OCH,2.2
11/12/2020,TCL,1.56
11/12/2020,NSE,7.92
11/12/2020,BOC,60
11/12/2020,BAT,365
11/12/2020,CARB,8
11/12/2020,EABL,160
11/12/2020,FTGH,1.44
11/12/2020,ORCH,11.05
11/12/2020,UNGA,30.05
11/12/2020,SCOM,31.7
11/12/2020,FAHR,5.48
11/12/2020,^FNK15,172.52
11/12/2020,^FNK25,188.44
11/12/2020,^NASI,143.3
11/13/2020,EGAD,12.7
11/13/2020,KUKZ,365
11/13/2020,KAPC,79.5
11/13/2020,LIMT,360
11/13/2020,SASN,17.65
11/13/2020,WTK,129.75
11/13/2020,CGEN,21.8
11/13/2020,ABSA,9.9
11/13/2020,BKG,12.6
11/13/2020,COOP,11.4
11/13/2020,DTK,63
11/13/2020,EQTY,36.8
11/13/2020,HFCK,3.45
11/13/2020,IMH,43.7
11/13/2020,KCB,37.5
11/13/2020,NBK,4.12
11/13/2020,NCBA,22
11/13/2020,SBIC,80
11/13/2020,SCBK,156.25
11/13/2020,DCON,0.45
11/13/2020,EVRD,0.94
11/13/2020,XPRS,3.91
11/13/2020,KQ,3.83
11/13/2020,LKL,4.5
11/13/2020,NBV,0.71
11/13/2020,NMG,15.65
11/13/2020,SMER,3.4
11/13/2020,SGL,25.3
11/13/2020,TPSE,15.25
11/13/2020,UCHM,0.3
11/13/2020,SCAN,6.36
11/13/2020,ARM,5.55
11/13/2020,BAMB,24.9
11/13/2020,CRWN,41
11/13/2020,CABL,1.31
11/13/2020,PORT,14.4
11/13/2020,KEGN,4.63
11/13/2020,KPLC-P4,5
11/13/2020,KPLC-P7,6
11/13/2020,KPLC,1.64
11/13/2020,TOTL,22.5
11/13/2020,UMME,7.2
11/13/2020,BRIT,7.6
11/13/2020,CIC,2.06
11/13/2020,JUB,270
11/13/2020,KNRE,2.17
11/13/2020,LBTY,7.24
11/13/2020,SLAM,12
11/13/2020,CTUM,17
11/13/2020,HAFR,0.4
11/13/2020,OCH,2.2
11/13/2020,TCL,1.5
11/13/2020,NSE,7.9
11/13/2020,BOC,60
11/13/2020,BAT,365
11/13/2020,CARB,8
11/13/2020,EABL,159
11/13/2020,FTGH,1.42
11/13/2020,ORCH,11.05
11/13/2020,UNGA,30.05
11/13/2020,SCOM,31.8
11/13/2020,FAHR,5.34
11/13/2020,^FNK15,173.19
11/13/2020,^FNK25,189.39
11/13/2020,^NASI,143.93
11/16/2020,EGAD,12.7
11/16/2020,KUKZ,365
11/16/2020,KAPC,79.5
11/16/2020,LIMT,360
11/16/2020,SASN,17.65
11/16/2020,WTK,129.75
11/16/2020,CGEN,21.8
11/16/2020,ABSA,9.78
11/16/2020,BKG,12.6
11/16/2020,COOP,11.5
11/16/2020,DTK,62.25
11/16/2020,EQTY,36.75
11/16/2020,HFCK,3.41
11/16/2020,IMH,43.7
11/16/2020,KCB,37.55
11/16/2020,NBK,4.12
11/16/2020,NCBA,21.95
11/16/2020,SBIC,77.25
11/16/2020,SCBK,152.25
11/16/2020,DCON,0.45
11/16/2020,EVRD,0.94
11/16/2020,XPRS,3.58
11/16/2020,KQ,3.83
11/16/2020,LKL,4.51
11/16/2020,NBV,0.71
11/16/2020,NMG,16.2
11/16/2020,SMER,3.32
11/16/2020,SGL,25.3
11/16/2020,TPSE,15.25
11/16/2020,UCHM,0.3
11/16/2020,SCAN,6.34
11/16/2020,ARM,5.55
11/16/2020,BAMB,25.45
11/16/2020,CRWN,41
11/16/2020,CABL,1.29
11/16/2020,PORT,14.4
11/16/2020,KEGN,4.6
11/16/2020,KPLC-P4,5
11/16/2020,KPLC-P7,6
11/16/2020,KPLC,1.64
11/16/2020,TOTL,22.3
11/16/2020,UMME,7.2
11/16/2020,BRIT,7.26
11/16/2020,CIC,2.04
11/16/2020,JUB,269
11/16/2020,KNRE,2.14
11/16/2020,LBTY,7.24
11/16/2020,SLAM,12
11/16/2020,CTUM,16.95
11/16/2020,HAFR,0.4
11/16/2020,OCH,2.01
11/16/2020,TCL,1.35
11/16/2020,NSE,8
11/16/2020,BOC,60
11/16/2020,BAT,365
11/16/2020,CARB,8.8
11/16/2020,EABL,159.25
11/16/2020,FTGH,1.42
11/16/2020,ORCH,11.05
11/16/2020,UNGA,30.05
11/16/2020,SCOM,32.1
11/16/2020,FAHR,5.32
11/16/2020,^FNK15,173.5
11/16/2020,^FNK25,190.04
11/16/2020,^NASI,144.47
11/17/2020,EGAD,12.7
11/17/2020,KUKZ,365
11/17/2020,KAPC,75.75
11/17/2020,LIMT,360
11/17/2020,SASN,17.3
11/17/2020,WTK,129.5
11/17/2020,CGEN,21.8
11/17/2020,ABSA,10
11/17/2020,BKG,13.8
11/17/2020,COOP,11.5
11/17/2020,DTK,61.75
11/17/2020,EQTY,36.55
11/17/2020,HFCK,3.19
11/17/2020,IMH,43.3
11/17/2020,KCB,37.5
11/17/2020,NBK,4.12
11/17/2020,NCBA,22.4
11/17/2020,SBIC,81
11/17/2020,SCBK,151
11/17/2020,DCON,0.45
11/17/2020,EVRD,0.91
11/17/2020,XPRS,3.44
11/17/2020,KQ,3.83
11/17/2020,LKL,4.55
11/17/2020,NBV,0.71
11/17/2020,NMG,16.6
11/17/2020,SMER,3.2
11/17/2020,SGL,25.3
11/17/2020,TPSE,14.1
11/17/2020,UCHM,0.3
11/17/2020,SCAN,6.4
11/17/2020,ARM,5.55
11/17/2020,BAMB,25.95
11/17/2020,CRWN,39
11/17/2020,CABL,1.28
11/17/2020,PORT,14.4
11/17/2020,KEGN,4.64
11/17/2020,KPLC-P4,5
11/17/2020,KPLC-P7,6
11/17/2020,KPLC,1.61
11/17/2020,TOTL,22.95
11/17/2020,UMME,7
11/17/2020,BRIT,7.26
11/17/2020,CIC,2.07
11/17/2020,JUB,270
11/17/2020,KNRE,2.1
11/17/2020,LBTY,7.5
11/17/2020,SLAM,11.8
11/17/2020,CTUM,16.15
11/17/2020,HAFR,0.41
11/17/2020,OCH,1.87
11/17/2020,TCL,1.22
11/17/2020,NSE,8
11/17/2020,BOC,61
11/17/2020,BAT,365
11/17/2020,CARB,8.22
11/17/2020,EABL,160.25
11/17/2020,FTGH,1.38
11/17/2020,ORCH,11.05
11/17/2020,UNGA,30.05
11/17/2020,SCOM,32.05
11/17/2020,FAHR,5.3
11/17/2020,^FNK15,173.55
11/17/2020,^FNK25,189.86
11/17/2020,^NASI,144.51
11/18/2020,EGAD,12.7
11/18/2020,KUKZ,365
11/18/2020,KAPC,75.75
11/18/2020,LIMT,360
11/18/2020,SASN,17.6
11/18/2020,WTK,129.5
11/18/2020,CGEN,21.8
11/18/2020,ABSA,10
11/18/2020,BKG,13.8
11/18/2020,COOP,11.45
11/18/2020,DTK,61
11/18/2020,EQTY,36.3
11/18/2020,HFCK,3.21
11/18/2020,IMH,43.5
11/18/2020,KCB,36.8
11/18/2020,NBK,4.12
11/18/2020,NCBA,22.5
11/18/2020,SBIC,81
11/18/2020,SCBK,151.75
11/18/2020,DCON,0.45
11/18/2020,EVRD,0.87
11/18/2020,XPRS,3.2
11/18/2020,KQ,3.83
11/18/2020,LKL,4.5
11/18/2020,NBV,0.71
11/18/2020,NMG,16.1
11/18/2020,SMER,3.2
11/18/2020,SGL,25.3
11/18/2020,TPSE,14
11/18/2020,UCHM,0.3
11/18/2020,SCAN,6.32
11/18/2020,ARM,5.55
11/18/2020,BAMB,26.8
11/18/2020,CRWN,39
11/18/2020,CABL,1.31
11/18/2020,PORT,14.4
11/18/2020,KEGN,4.59
11/18/2020,KPLC-P4,5
11/18/2020,KPLC-P7,6
11/18/2020,KPLC,1.63
11/18/2020,TOTL,22.95
11/18/2020,UMME,7
11/18/2020,BRIT,7.5
11/18/2020,CIC,2.05
11/18/2020,JUB,270
11/18/2020,KNRE,2.15
11/18/2020,LBTY,7.5
11/18/2020,SLAM,12
11/18/2020,CTUM,16.05
11/18/2020,HAFR,0.37
11/18/2020,OCH,2
11/18/2020,TCL,1.23
11/18/2020,NSE,8
11/18/2020,BOC,60
11/18/2020,BAT,369
11/18/2020,CARB,8.34
11/18/2020,EABL,159.75
11/18/2020,FTGH,1.35
11/18/2020,ORCH,11.05
11/18/2020,UNGA,30.05
11/18/2020,SCOM,31.95
11/18/2020,FAHR,5.32
11/18/2020,^FNK15,172.35
11/18/2020,^FNK25,188.89
11/18/2020,^NASI,144.08
11/19/2020,EGAD,12.7
11/19/2020,KUKZ,365
11/19/2020,KAPC,71.5
11/19/2020,LIMT,360
11/19/2020,SASN,17.3
11/19/2020,WTK,129.5
11/19/2020,CGEN,21.8
11/19/2020,ABSA,9.76
11/19/2020,BKG,13.5
11/19/2020,COOP,11.65
11/19/2020,DTK,64
11/19/2020,EQTY,35.95
11/19/2020,HFCK,3.02
11/19/2020,IMH,43.75
11/19/2020,KCB,35.95
11/19/2020,NBK,4.12
11/19/2020,NCBA,22.55
11/19/2020,SBIC,83
11/19/2020,SCBK,150.5
11/19/2020,DCON,0.45
11/19/2020,EVRD,0.88
11/19/2020,XPRS,3.1
11/19/2020,KQ,3.83
11/19/2020,LKL,4.51
11/19/2020,NBV,0.71
11/19/2020,NMG,15.5
11/19/2020,SMER,3.1
11/19/2020,SGL,25.3
11/19/2020,TPSE,14
11/19/2020,UCHM,0.29
11/19/2020,SCAN,6.08
11/19/2020,ARM,5.55
11/19/2020,BAMB,28
11/19/2020,CRWN,39
11/19/2020,CABL,1.28
11/19/2020,PORT,14.4
11/19/2020,KEGN,4.79
11/19/2020,KPLC-P4,5
11/19/2020,KPLC-P7,6
11/19/2020,KPLC,1.62
11/19/2020,TOTL,22.3
11/19/2020,UMME,7
11/19/2020,BRIT,7.3
11/19/2020,CIC,2.06
11/19/2020,JUB,266
11/19/2020,KNRE,2.14
11/19/2020,LBTY,7.5
11/19/2020,SLAM,12
11/19/2020,CTUM,16
11/19/2020,HAFR,0.37
11/19/2020,OCH,2.2
11/19/2020,TCL,1.23
11/19/2020,NSE,8.02
11/19/2020,BOC,60
11/19/2020,BAT,369.75
11/19/2020,CARB,8.98
11/19/2020,EABL,155
11/19/2020,FTGH,1.4
11/19/2020,ORCH,11.05
11/19/2020,UNGA,30.05
11/19/2020,SCOM,31.45
11/19/2020,FAHR,5.34
11/19/2020,^FNK15,169.97
11/19/2020,^FNK25,186.4
11/19/2020,^NASI,142.38
11/20/2020,EGAD,12.7
11/20/2020,KUKZ,365
11/20/2020,KAPC,71.5
11/20/2020,LIMT,360
11/20/2020,SASN,17.1
11/20/2020,WTK,129.5
11/20/2020,CGEN,21.8
11/20/2020,ABSA,9.58
11/20/2020,BKG,13.5
11/20/2020,COOP,11.65
11/20/2020,DTK,63.25
11/20/2020,EQTY,35.35
11/20/2020,HFCK,3.17
11/20/2020,IMH,45
11/20/2020,KCB,36.2
11/20/2020,NBK,4.12
11/20/2020,NCBA,22.7
11/20/2020,SBIC,83
11/20/2020,SCBK,149.25
11/20/2020,DCON,0.45
11/20/2020,EVRD,0.89
11/20/2020,XPRS,3.1
11/20/2020,KQ,3.83
11/20/2020,LKL,4.54
11/20/2020,NBV,0.71
11/20/2020,NMG,15.5
11/20/2020,SMER,3.09
11/20/2020,SGL,25.3
11/20/2020,TPSE,14
11/20/2020,UCHM,0.29
11/20/2020,SCAN,6.22
11/20/2020,ARM,5.55
11/20/2020,BAMB,28.2
11/20/2020,CRWN,39
11/20/2020,CABL,1.4
11/20/2020,PORT,13
11/20/2020,KEGN,4.74
11/20/2020,KPLC-P4,5
11/20/2020,KPLC-P7,6
11/20/2020,KPLC,1.61
11/20/2020,TOTL,22.3
11/20/2020,UMME,7.14
11/20/2020,BRIT,7.48
11/20/2020,CIC,2.07
11/20/2020,JUB,266
11/20/2020,KNRE,2.12
11/20/2020,LBTY,7.5
11/20/2020,SLAM,11.6
11/20/2020,CTUM,16
11/20/2020,HAFR,0.4
11/20/2020,OCH,2.33
11/20/2020,TCL,1.23
11/20/2020,NSE,8.12
11/20/2020,BOC,66
11/20/2020,BAT,370
11/20/2020,CARB,8.52
11/20/2020,EABL,155
11/20/2020,FTGH,1.41
11/20/2020,ORCH,11.05
11/20/2020,UNGA,30.05
11/20/2020,SCOM,32
11/20/2020,FAHR,5.28
11/20/2020,^FNK15,170.1
11/20/2020,^FNK25,187.67
11/20/2020,^NASI,143.72
11/23/2020,EGAD,12.7
11/23/2020,KUKZ,365
11/23/2020,KAPC,71.5
11/23/2020,LIMT,360
11/23/2020,SASN,17.1
11/23/2020,WTK,130
11/23/2020,CGEN,21.6
11/23/2020,ABSA,9.54
11/23/2020,BKG,13.5
11/23/2020,COOP,11.5
11/23/2020,DTK,65
11/23/2020,EQTY,35.55
11/23/2020,HFCK,3.07
11/23/2020,IMH,43.5
11/23/2020,KCB,36.8
11/23/2020,NBK,4.12
11/23/2020,NCBA,22.6
11/23/2020,SBIC,83
11/23/2020,SCBK,150.75
11/23/2020,DCON,0.45
11/23/2020,EVRD,0.89
11/23/2020,XPRS,3
11/23/2020,KQ,3.83
11/23/2020,LKL,4.54
11/23/2020,NBV,0.71
11/23/2020,NMG,16
11/23/2020,SMER,3.18
11/23/2020,SGL,25.3
11/23/2020,TPSE,14
11/23/2020,UCHM,0.29
11/23/2020,SCAN,6
11/23/2020,ARM,5.55
11/23/2020,BAMB,28
11/23/2020,CRWN,39
11/23/2020,CABL,1.4
11/23/2020,PORT,12
11/23/2020,KEGN,4.61
11/23/2020,KPLC-P4,5
11/23/2020,KPLC-P7,6
11/23/2020,KPLC,1.6
11/23/2020,TOTL,22.3
11/23/2020,UMME,7.14
11/23/2020,BRIT,7.3
11/23/2020,CIC,2.06
11/23/2020,JUB,270
11/23/2020,KNRE,2.14
11/23/2020,LBTY,7.48
11/23/2020,SLAM,11
11/23/2020,CTUM,16.8
11/23/2020,HAFR,0.39
11/23/2020,OCH,2.2
11/23/2020,TCL,1.22
11/23/2020,NSE,8
11/23/2020,BOC,66
11/23/2020,BAT,370
11/23/2020,CARB,8.98
11/23/2020,EABL,155
11/23/2020,FTGH,1.31
11/23/2020,ORCH,11.05
11/23/2020,UNGA,30.05
11/23/2020,SCOM,32
11/23/2020,FAHR,5.34
11/23/2020,^FNK15,170.71
11/23/2020,^FNK25,188.1
11/23/2020,^NASI,143.75
11/24/2020,EGAD,12.7
11/24/2020,KUKZ,365
11/24/2020,KAPC,71.5
11/24/2020,LIMT,360
11/24/2020,SASN,17.1
11/24/2020,WTK,128.5
11/24/2020,CGEN,21.6
11/24/2020,ABSA,9.4
11/24/2020,BKG,13.5
11/24/2020,COOP,11.5
11/24/2020,DTK,63
11/24/2020,EQTY,35.65
11/24/2020,HFCK,3.09
11/24/2020,IMH,43.5
11/24/2020,KCB,37.2
11/24/2020,NBK,4.12
11/24/2020,NCBA,22.6
11/24/2020,SBIC,83
11/24/2020,SCBK,147.25
11/24/2020,DCON,0.45
11/24/2020,EVRD,0.97
11/24/2020,XPRS,3
11/24/2020,KQ,3.83
11/24/2020,LKL,4.5
11/24/2020,NBV,0.71
11/24/2020,NMG,16.25
11/24/2020,SMER,3.28
11/24/2020,SGL,25.3
11/24/2020,TPSE,13.65
11/24/2020,UCHM,0.29
11/24/2020,SCAN,6.2
11/24/2020,ARM,5.55
11/24/2020,BAMB,28.15
11/24/2020,CRWN,40
11/24/2020,CABL,1.3
11/24/2020,PORT,12
11/24/2020,KEGN,4.56
11/24/2020,KPLC-P4,5
11/24/2020,KPLC-P7,6
11/24/2020,KPLC,1.59
11/24/2020,TOTL,22.4
11/24/2020,UMME,7.14
11/24/2020,BRIT,7.48
